Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
1044	-517.8567	-547.2771	29.42044	0.0415406	0.178983	0.0810953	0.0288961	0.215776	0.0265057	0.196782	0.000146126	0.00208521	0.0424557	0.226973	0.0711284	0.133192	0.126904	0.0169251	0.308121	0.122293	0.209527	0.12773	0.193161	0.049385	0.115476	0.155194	0.293888	0.0103557	0.0495168	0.170744	0.000953445	0.00305031	0.5282682	0.3589433	0.285008	0.542166	0.826141	1.21045	1.84445	3.50867	0.9076228	0.0129864	0.0559535	0.0253519	0.00903348	0.0674558	0.00828619	0.0615177	4.56818e-05	0.000651877	0.0132724	0.0709559	0.0222361	0.0416382	0.0396726	0.00529111	0.0963243	0.0382311	0.0655021	0.0399309	0.0603859	0.0154387	0.0360998	0.0485166	0.0918751	0.0032374	0.0154799	0.0533778	0.000298065	0.000953583	1.155776	0.735866	0.264134	3.198783
1080	-527.5059	-559.1619	31.656	0.0121706	0.0223807	0.0379177	0.00114946	0.0681544	0.01172	0.046992	0.000410821	0.0080931	0.018209	0.105713	0.0117627	0.0395384	0.0147916	0.0261237	0.0144107	0.00809617	0.0777301	0.0233225	0.0280925	0.00429308	0.0117482	0.0384836	0.0830886	0.0195088	0.0193307	0.0632769	0.0135602	0.01163	0.6865146	0.5226663	0.0884159	0.306352	0.691369	1.4464	3.26422	11.3102	1.753951	0.0144595	0.0265899	0.045049	0.00136565	0.0809724	0.0139242	0.05583	0.000488085	0.00961519	0.0216336	0.125595	0.0139749	0.0469745	0.0175735	0.0310369	0.017121	0.00961884	0.0923491	0.0277088	0.0333759	0.00510049	0.0139577	0.0457214	0.0987153	0.0231778	0.0229663	0.0751776	0.0161105	0.0138172	1.098379	0.656743	0.343257	0.841699
1116	-521.4658	-552.1963	30.73044	0.0564997	0.0206408	0.0952257	0.0297469	0.0376259	0.0198836	0.177735	0.00902344	0.0219457	0.0321383	0.104552	0.0331078	0.099476	0.084131	0.0186088	0.32526	0.114655	0.0853259	0.101459	0.160356	0.031378	0.0974239	0.00144474	0.0549332	0.0169336	0.0485357	0.162743	0.0168338	0.0927525	0.5172618	0.3488558	0.161483	0.410961	0.757727	1.31974	2.43332	6.19262	1.318413	0.0262743	0.00959869	0.0442833	0.0138334	0.0174973	0.00924657	0.082653	0.00419622	0.0102055	0.0149454	0.0486204	0.0153963	0.0462598	0.0391238	0.00865374	0.151257	0.0533184	0.0396795	0.0471822	0.0745713	0.0145919	0.0453055	0.000671853	0.0255459	0.00787469	0.0225708	0.0756812	0.00782829	0.0431332	1.159992	0.741369	0.258631	2.150376
1152	-527.154	-555.4075	28.25346	0.045301	0.156707	0.0804029	0.0133385	0.18407	0.000367222	0.275807	0.0361549	0.00985161	0.0900168	0.269131	0.0378458	0.176329	0.146447	0.0615463	0.770063	0.174336	0.222113	0.0669322	0.274482	0.0217216	0.0494456	0.0489847	0.0992913	0.0356963	0.0338545	0.25259	0.0178148	0.064261	0.7516997	0.6021786	0.343039	0.593453	0.849768	1.17679	1.68505	2.91512	0.773619	0.0121944	0.0421834	0.0216433	0.00359053	0.049549	9.88511e-05	0.0742435	0.0097324	0.00265192	0.0242313	0.0724463	0.0101876	0.0474653	0.0394214	0.0165674	0.20729	0.0469288	0.0597898	0.0180172	0.0738867	0.00584715	0.0133101	0.013186	0.0267278	0.00960894	0.00911316	0.0679937	0.00479549	0.0172982	1.07636	0.62415	0.37585	3.714902
1188	-525.9317	-555.5031	29.57132	0.0353571	0.0116646	0.0824654	0.0703477	0.240579	0.00628093	0.225516	0.0354384	0.00765353	0.172798	0.27219	0.11778	0.132979	0.401702	0.00526826	0.230205	0.0347532	0.167507	0.0462453	0.207001	0.0152492	0.0590225	0.0732998	0.0101054	0.0964898	0.052833	0.186066	0.0573343	0.061078	0.6085539	0.4373536	0.356608	0.604787	0.854799	1.16987	1.65347	2.8042	0.7455696	0.0113498	0.0037444	0.0264719	0.022582	0.0772271	0.00201622	0.072392	0.0113759	0.00245683	0.0554693	0.0873747	0.037808	0.0426869	0.128949	0.00169114	0.073897	0.011156	0.0537707	0.014845	0.0664484	0.00489507	0.0189466	0.0235297	0.0032439	0.0309738	0.0169597	0.0597281	0.0184047	0.0196064	1.125925	0.695723	0.304277	3.115209
1224	-531.9081	-561.2187	29.31056	0.0177579	0.0213348	0.0493872	0.0126393	0.208545	0.0447872	0.229709	0.00631698	0.00681558	0.165613	0.288717	0.125892	0.16211	0.258837	0.0152763	0.159054	0.112651	0.0442636	0.0872482	0.142654	0.0462671	0.11504	0.322914	0.0170661	0.0490673	0.0765871	0.238446	0.00998377	0.0392378	0.5465672	0.3760527	0.192332	0.447538	0.778154	1.28509	2.23445	5.19935	1.192003	0.00577641	0.00693992	0.016065	0.00411139	0.0678366	0.0145686	0.074721	0.00205483	0.00221701	0.0538716	0.0939157	0.0409508	0.0527321	0.0841962	0.00496917	0.0517381	0.0366439	0.0143983	0.0283806	0.0464032	0.0150501	0.037421	0.105039	0.00555136	0.0159609	0.0249127	0.0775631	0.00324758	0.0127635	1.148834	0.726716	0.273284	3.074218
1260	-531.6279	-562.8508	31.22292	0.0373673	0.041541	0.0301996	0.0100686	0.0346899	0.0217716	0.331389	0.00267649	0.0248992	0.0785912	0.101961	0.092897	0.0365482	0.111674	0.00815356	0.136837	0.0231958	0.0916072	0.041537	0.125787	0.107655	0.0229857	0.0552951	0.071204	0.0457653	0.0954867	0.0353743	0.0572355	0.0228866	0.4871302	0.3219908	0.17383	0.425998	0.76627	1.30502	2.34743	5.75274	1.265137	0.0196952	0.0218951	0.0159173	0.00530687	0.018284	0.0114751	0.174665	0.0014107	0.0131237	0.0414231	0.0537406	0.0489633	0.0192634	0.0588598	0.0042975	0.0721228	0.0122258	0.0482834	0.0218929	0.0662984	0.056742	0.0121151	0.0291444	0.0375295	0.0241215	0.0503282	0.0186448	0.0301671	0.0120628	1.171693	0.756435	0.243565	1.89728
1296	-528.4741	-559.4646	30.99048	0.0556589	0.0243573	0.112279	0.0191011	0.153808	0.0125205	0.0742966	0.0302937	0.0258188	0.036933	0.0483286	0.125245	0.178809	0.0677442	0.0211697	0.143853	0.0233239	0.0244207	0.0460146	0.0894358	0.0165411	0.043455	0.109462	0.139827	0.0341002	0.0754623	0.025262	0.0151619	0.0814796	0.6411671	0.4718514	0.172977	0.424977	0.765697	1.306	2.35307	5.78112	1.268694	0.0300184	0.0131365	0.0605552	0.0103017	0.0829527	0.00675262	0.0400701	0.0163382	0.0139248	0.019919	0.0260649	0.0675479	0.0964367	0.0365363	0.0114174	0.077584	0.0125792	0.0131708	0.0248169	0.0482351	0.00892106	0.0234365	0.0590356	0.0754125	0.0183912	0.0406988	0.0136245	0.00817723	0.0439441	1.114236	0.679416	0.320584	1.854163
1332	-536.9685	-566.2661	29.29752	0.0225592	0.0362004	0.0653531	0.083451	0.0913424	0.0298408	0.174123	0.0958175	0.0357355	0.0586956	0.142768	0.101617	0.147536	0.268815	0.0351158	0.221377	0.0944519	0.145384	0.179017	0.107755	0.0309258	0.0338659	0.323592	0.124727	0.064629	0.0382163	0.140238	0.118969	0.114403	0.495021	0.3289222	0.185993	0.440283	0.774196	1.29166	2.27127	5.37654	1.216235	0.00721541	0.0115785	0.0209028	0.0266913	0.0292153	0.0095444	0.0556921	0.0306467	0.0114298	0.0187734	0.0456635	0.0325015	0.0471885	0.085979	0.0112316	0.0708061	0.0302099	0.0465003	0.0572577	0.0344648	0.00989144	0.0108318	0.103499	0.0398933	0.0206712	0.0122232	0.0448544	0.0380516	0.0365912	1.168606	0.75249	0.24751	3.126523
1368	-545.7766	-576.5202	30.74358	0.0036417	0.0538008	0.0629361	0.0142756	0.0413346	0.0116802	0.0622246	0.059521	0.0187056	0.0378111	0.155833	0.0617295	0.0120797	0.0770282	0.00644462	0.0631876	0.0367319	0.00494469	0.0953692	0.0180784	0.0754084	0.0097428	0.00248244	0.0148222	0.0110262	0.0562479	0.0272887	0.00494554	0.0431443	0.8794265	0.7848003	0.0621228	0.257908	0.655221	1.5262	3.87735	16.0972	2.00915	0.00318758	0.0470918	0.0550879	0.0124954	0.0361801	0.0102237	0.0544652	0.0520987	0.016373	0.033096	0.136401	0.0540318	0.0105733	0.0674227	0.00564097	0.055308	0.0321514	0.00432808	0.0834766	0.015824	0.0660049	0.00852786	0.00217288	0.0129738	0.00965119	0.0492337	0.0238858	0.00432882	0.0377642	1.035679	0.560287	0.439713	1.142467
1404	-537.8538	-569.3182	31.4644	0.0302837	0.010374	0.0283045	0.00429622	0.0868548	0.00875596	0.051102	0.00463521	0.038097	0.0163338	0.070068	0.0733046	0.0692251	0.00818384	0.00920481	0.0582577	0.00538579	0.00886659	0.0535382	0.00557917	0.0236017	0.0364887	0.0171569	0.00439653	0.0312382	0.0880161	0.0277645	0.028237	0.00521951	0.5990314	0.4275838	0.0581739	0.249778	0.648706	1.54153	4.00355	17.1898	2.056638	0.0335453	0.0114913	0.0313529	0.00475893	0.0962092	0.00969899	0.0566058	0.00513443	0.0422001	0.018093	0.0776145	0.0811996	0.0766808	0.00906525	0.0101962	0.0645321	0.00596585	0.00982153	0.0593043	0.00618006	0.0261436	0.0404186	0.0190047	0.00487004	0.0346026	0.0974956	0.0307548	0.0312782	0.00578166	1.129385	0.700484	0.299516	0.90277
1440	-524.5291	-556.2124	31.68332	0.0165306	0.00825329	0.017566	0.0183642	0.0129527	0.00143758	0.0640588	0.0026195	0.00177185	0.00809333	0.0222832	0.0299637	0.0433042	0.023853	0.00416577	0.0636361	0.0284647	0.000501538	0.00845664	0.00244592	0.000139863	0.0142618	0.0241988	0.0182919	0.021879	0.0825554	0.0229786	0.0203062	0.0137186	0.6238548	0.453335	0.06386	0.261401	0.657977	1.51981	3.82554	15.6592	1.989207	0.027687	0.0138234	0.0294212	0.030758	0.0216944	0.00240779	0.107292	0.00438739	0.00296766	0.0135555	0.0373221	0.050186	0.0725298	0.0399512	0.00697721	0.106584	0.0476753	0.000840022	0.014164	0.00409665	0.000234256	0.023887	0.0405304	0.030637	0.036645	0.138271	0.0384867	0.0340108	0.0229773	1.120411	0.688073	0.311927	0.5970529
1476	-529.9491	-561.1969	31.24771	0.0686715	0.0550163	0.044796	0.0204275	0.0346032	0.00126267	0.164876	0.00191628	0.0223098	0.0426808	0.0484549	0.0722326	0.15424	0.184646	0.033528	0.13772	0.0183493	0.0380254	0.130313	0.0688552	0.0153935	0.0476506	0.1112	0.0988555	0.0737308	0.166681	0.00530166	0.0606212	0.0306205	0.4749625	0.3114431	0.195115	0.450685	0.779856	1.28229	2.21885	5.12519	1.181615	0.0351625	0.0281705	0.0229373	0.0104597	0.0177182	0.000646534	0.0844227	0.000981207	0.0114235	0.0218542	0.0248108	0.0369859	0.0789769	0.0945457	0.0171676	0.0705179	0.00939553	0.0194704	0.0667253	0.0352565	0.00788205	0.024399	0.0569384	0.0506178	0.037753	0.0853471	0.00271465	0.0310404	0.0156789	1.176485	0.762519	0.237481	1.952978
1512	-530.0889	-560.8295	30.74056	0.0883173	0.0638717	0.0918621	0.00314642	0.198961	0.000553572	0.368921	0.00135157	0.0281504	0.00876446	0.116042	0.0558056	0.105351	0.106901	0.0685266	0.263353	0.030978	0.0481826	0.100532	0.117365	0.0145311	0.0649891	0.133544	0.00978045	0.0810761	0.364711	0.0589159	0.0483386	0.112608	0.3258709	0.194651	0.362659	0.60977	0.85699	1.16687	1.63996	2.75741	0.7334033	0.0320521	0.0231803	0.0333386	0.0011419	0.0722068	0.000200902	0.133889	0.000490513	0.0102163	0.00318079	0.042114	0.020253	0.038234	0.0387965	0.0248697	0.0955762	0.0112425	0.0174864	0.0364851	0.0425939	0.0052736	0.0235858	0.0484657	0.00354952	0.0294241	0.132361	0.0213817	0.017543	0.0408676	1.238556	0.837065	0.162935	2.755431
1548	-543.1024	-570.0254	26.92305	0.0739613	0.0183381	0.201208	0.0301228	0.189167	0.00167617	0.505088	0.00161019	0.0170195	0.227366	0.361296	0.264454	0.218203	0.312049	0.0339009	0.381719	0.0165794	0.166213	0.122832	0.253532	0.0530116	0.185797	0.105235	0.0263796	0.0847783	0.121938	0.192101	0.0409617	0.0673992	0.7082447	0.5482809	0.188404	0.443057	0.775715	1.28913	2.25704	5.30773	1.206921	0.0173052	0.00429069	0.0470778	0.00704803	0.0442606	0.000392183	0.118179	0.000376747	0.00398216	0.0531982	0.0845347	0.061876	0.0510544	0.0730121	0.00793201	0.0893133	0.00387919	0.0388899	0.0287399	0.0593205	0.0124035	0.0434721	0.0246224	0.00617219	0.0198361	0.0285307	0.0449471	0.00958407	0.0157698	1.090939	0.645878	0.354122	4.273938
1584	-539.467	-570.4574	30.99045	0.0168657	0.0278882	0.107563	0.00501197	0.0414307	0.0106789	0.083815	0.00100101	0.0115121	0.0501562	0.0265746	0.0216017	0.0508447	0.031454	0.027816	0.133565	0.120978	0.0208752	0.0312824	0.0224506	0.0947619	0.0844399	0.0251222	0.0516271	0.0348486	0.0714408	0.0107869	0.0332803	0.0684809	0.6618988	0.4946553	0.0664071	0.266435	0.661904	1.51079	3.75326	15.0586	1.960928	0.0127949	0.021157	0.0816015	0.00380226	0.0314308	0.0081014	0.0635852	0.000759403	0.00873348	0.0380503	0.0201605	0.0163878	0.0385727	0.0238622	0.0211023	0.101327	0.0917785	0.0158367	0.023732	0.0170319	0.0718899	0.0640592	0.0190586	0.0391662	0.0264374	0.0541976	0.00818331	0.0252476	0.0519521	1.10693	0.669051	0.330949	1.318154
1620	-534.1011	-561.3463	27.24521	0.0202389	0.0889088	0.169676	0.00983462	0.174901	0.0891353	0.380074	0.0380658	0.0168259	0.413298	0.304808	0.0608266	0.136182	0.0443432	0.169546	0.366505	0.0352949	0.0132031	0.0423376	0.239975	0.112056	0.124058	0.023249	0.228922	0.244168	0.411286	0.0997209	0.022219	0.161082	0.8673617	0.7657888	0.409546	0.647022	0.872992	1.14549	1.54554	2.44173	0.6454871	0.00477249	0.0209654	0.0400109	0.00231908	0.0412429	0.0210188	0.0896245	0.00897621	0.00396768	0.097459	0.0718761	0.0143434	0.0321128	0.0104565	0.0399804	0.0864247	0.00832283	0.00311339	0.00998353	0.0565879	0.0264236	0.029254	0.0054823	0.0539817	0.0575768	0.0969844	0.023515	0.00523941	0.0379843	1.039389	0.566319	0.433681	4.240741
1656	-531.6686	-559.1518	27.48315	0.0391438	0.139736	0.0477935	0.0207292	0.12696	0.0124118	0.155105	0.069704	0.0552962	0.022458	0.346236	0.256546	0.116768	0.0184049	0.0317485	0.557909	0.069752	0.0542222	0.0623897	0.260978	0.0716448	0.232519	0.300882	0.0969367	0.00337261	0.0985214	0.0157168	0.155043	0.0464516	0.9704687	0.9426316	0.12172	0.358038	0.725829	1.37774	2.793	8.21555	1.522804	0.0112308	0.0400921	0.0137126	0.00594747	0.0364265	0.00356111	0.0445017	0.019999	0.0158652	0.00644347	0.0993396	0.0736065	0.0335022	0.00528061	0.00910904	0.160071	0.0200127	0.015557	0.0179004	0.0748779	0.0205558	0.0667126	0.0863268	0.0278124	0.000967645	0.028267	0.00450934	0.0444838	0.0133275	1.008509	0.514766	0.485234	3.48538
1692	-526.2987	-558.3711	32.07239	0.0211013	0.0139356	0.069925	0.00378465	0.06231	0.00339416	0.090354	0.00133154	0.00662915	0.0492219	0.0835097	0.0397004	0.031947	0.0575478	0.0106792	0.0608895	0.0120817	0.0261066	0.0231535	0.0157258	0.00901025	0.0942905	0.0361166	0.042797	0.0400777	0.0857153	0.0167476	0.0088652	0.0357983	0.3125616	0.1852284	0.0749127	0.282565	0.674154	1.48334	3.53901	13.3489	1.873784	0.020044	0.0132373	0.0664214	0.00359502	0.059188	0.00322409	0.0858268	0.00126483	0.006297	0.0467557	0.0793255	0.0377112	0.0303463	0.0546644	0.0101441	0.0578387	0.0114764	0.0247985	0.0219934	0.0149379	0.0085588	0.0895662	0.034307	0.0406527	0.0380697	0.0814206	0.0159085	0.00842102	0.0340047	1.244417	0.843719	0.156281	1.052747
1728	-528.9653	-557.494	28.52877	0.0413808	0.0497198	0.0666639	0.0072879	0.326415	0.0867518	0.413585	0.0232794	0.0398433	0.131794	0.142865	0.0855098	0.190689	0.172913	0.0551271	0.244146	0.159355	0.0564967	0.127505	0.00649023	0.0571077	0.143175	0.0846366	0.112465	0.0390185	0.146212	0.0444135	0.0695697	0.0136125	0.702592	0.5415351	0.113308	0.345749	0.717963	1.39283	2.89227	8.82548	1.574586	0.0131869	0.0158443	0.0212439	0.00232245	0.104019	0.0276453	0.131798	0.00741849	0.0126969	0.0419991	0.0455271	0.0272495	0.0607672	0.0551024	0.0175674	0.0778023	0.0507819	0.0180039	0.0406322	0.00206825	0.0181986	0.0456257	0.0269713	0.0358393	0.0124341	0.0465937	0.0141533	0.0221699	0.00433792	1.092865	0.648704	0.351296	3.138029
1764	-533.458	-562.852	29.39403	0.0562611	0.0263386	0.0135941	0.0200256	0.178018	0.0192329	0.22827	0.0835663	0.0361948	0.0701382	0.120529	0.234301	0.15497	0.0781601	0.0692923	0.391513	0.0881317	0.071653	0.132779	0.0108843	0.070143	0.0259903	0.195414	0.0220129	0.0133031	0.0416624	0.0796508	0.0300636	0.060653	0.9503435	0.9053853	0.220753	0.478654	0.794644	1.25843	2.08919	4.52995	1.092348	0.0214512	0.0100424	0.00518317	0.00763535	0.0678747	0.00733312	0.0870348	0.0318621	0.0138003	0.0267423	0.0459552	0.0893342	0.0590869	0.0298008	0.0264197	0.149276	0.0336028	0.0273199	0.0506261	0.00414997	0.0267441	0.00990958	0.0745073	0.00839309	0.00507221	0.015885	0.0303693	0.0114626	0.0231258	1.014392	0.524828	0.475172	2.622746
1800	-543.1052	-572.9428	29.83764	0.0073482	0.0324089	0.0581487	0.0471902	0.0330555	0.00132117	0.22839	0.0282369	0.0431331	0.210349	0.27285	0.126727	0.0719522	0.156415	0.0110515	0.117714	0.111441	0.0305932	0.0187191	0.00703954	0.0305581	0.0053742	0.0882804	0.0822279	0.049856	0.0157294	0.0297386	0.0850524	0.0384851	0.7530779	0.6039495	0.0685272	0.27055	0.665077	1.50359	3.69618	14.5927	1.938204	0.00360314	0.0158915	0.0285128	0.0231394	0.0162085	0.000647827	0.111989	0.0138458	0.02115	0.103143	0.13379	0.0621399	0.0352813	0.076697	0.00541905	0.0577205	0.0546446	0.0150011	0.0091788	0.00345179	0.014984	0.0026352	0.0432877	0.0403199	0.0244465	0.0077128	0.0145821	0.0417049	0.0188709	1.075904	0.623461	0.376539	2.039388
1836	-532.5181	-561.1471	28.62898	0.0858584	0.0621116	0.264972	0.0293575	0.181921	0.00103568	0.187353	0.0297502	0.037872	0.317959	0.127476	0.269514	0.143747	0.144997	0.127334	0.287323	0.138768	0.125927	0.0228197	0.21211	0.0351179	0.0449322	0.144359	0.0425467	0.159716	0.0182266	0.0789959	0.192468	0.13168	0.5589241	0.387852	0.297457	0.553589	0.831532	1.2026	1.80639	3.36183	0.8767111	0.0235471	0.0170344	0.0726698	0.00805144	0.0498926	0.00028404	0.0513825	0.00815914	0.0103866	0.0872016	0.0349608	0.0739153	0.0394233	0.0397662	0.0349219	0.0787997	0.0380577	0.0345359	0.0062584	0.0581721	0.00963123	0.0123229	0.0395912	0.0116686	0.0438028	0.00499873	0.021665	0.0527852	0.0361138	1.144193	0.720538	0.279462	3.646247
1872	-527.9079	-554.8686	26.96065	0.0868864	0.0631265	0.129818	0.0461836	0.325647	0.0203544	0.204699	0.0113385	0.180783	0.149182	0.243061	0.0470465	0.1839	0.143494	0.069114	0.252183	0.229891	0.485984	0.00960457	0.384988	0.0892734	0.138587	0.246377	0.393159	0.0124489	0.0385508	0.154696	0.161907	0.289796	0.4707853	0.3078608	0.381774	0.625238	0.863714	1.15779	1.59939	2.61935	0.6962628	0.0181312	0.0131731	0.0270901	0.00963749	0.0679552	0.00424752	0.042716	0.00236609	0.0377254	0.0311309	0.0507213	0.00981756	0.0383757	0.029944	0.0144226	0.052625	0.0479731	0.101414	0.00200426	0.0803385	0.0186294	0.0289201	0.0514133	0.0820436	0.0025978	0.00804469	0.0322817	0.0337864	0.0604739	1.17814	0.764607	0.235393	4.792079
1908	-532.587	-559.4855	26.89853	0.0541114	0.123004	0.0474753	0.0311096	0.430902	0.0628157	0.355719	0.000703266	0.0403422	0.164811	0.212839	0.0339119	0.202785	0.168383	0.0224205	0.376971	0.323653	0.284802	0.000285291	0.221554	0.0243053	0.0672453	0.0807363	0.0541438	0.109039	0.0273832	0.0456609	0.635506	0.277934	0.5720088	0.4005688	0.212516	0.469858	0.790059	1.26573	2.1283	4.70554	1.119845	0.0120769	0.0274528	0.0105959	0.00694325	0.0961717	0.0140196	0.0793919	0.00015696	0.00900384	0.0367836	0.0475028	0.0075687	0.045259	0.0375809	0.00500396	0.0841349	0.0722351	0.063564	6.36732e-05	0.0494479	0.00542462	0.0150083	0.0180193	0.0120842	0.024336	0.00611157	0.0101909	0.141837	0.0620311	1.13932	0.713996	0.286004	4.480552
1944	-529.8975	-558.6411	28.74361	0.0379577	0.100588	0.0138748	0.0358215	0.537927	0.0788721	0.220599	0.000535293	0.0106359	0.0541658	0.0713735	0.0373728	0.0966416	0.124093	0.0133705	0.240892	0.0886475	0.165745	0.000149484	0.127869	0.167813	0.107566	0.0154744	0.0478414	0.0795451	0.0397519	0.0913237	0.206222	0.146205	0.846959	0.7345438	0.146352	0.391708	0.746469	1.33964	2.55292	6.83286	1.389552	0.0128284	0.0339953	0.00468921	0.0121065	0.181801	0.0266561	0.0745552	0.000180911	0.00359457	0.0183062	0.0241219	0.0126307	0.0326616	0.0419392	0.00451878	0.0814134	0.0299599	0.0560162	5.05204e-05	0.0432154	0.0567153	0.0363537	0.00522984	0.0161688	0.0268836	0.0134348	0.0308644	0.069696	0.0494123	1.045725	0.57652	0.42348	2.958874
1980	-537.171	-568.7207	31.54974	0.0337058	0.0722484	0.00860807	0.0399051	0.110096	0.00854781	0.151747	0.00606443	0.0218532	0.0575871	0.0230215	0.036225	0.0315913	0.137449	0.0101076	0.102916	0.0024859	0.0864843	0.000309326	0.026185	0.0106112	0.0755054	0.0182801	0.0109828	0.0298029	0.0701426	0.0417649	0.0459676	0.128997	0.4230239	0.26825	0.0880848	0.305792	0.690975	1.44723	3.2702	11.3527	1.756664	0.0240895	0.0516358	0.00615217	0.0285201	0.0786853	0.00610911	0.108453	0.00433424	0.0156184	0.0411574	0.0164534	0.0258899	0.0225782	0.0982347	0.00722391	0.0735538	0.00177666	0.0618102	0.000221075	0.0187144	0.00758382	0.0539636	0.0130648	0.00784942	0.0213001	0.0501308	0.0298493	0.0328529	0.0921939	1.19739	0.788488	0.211512	1.399192
2016	-528.259	-557.4485	29.18952	0.0449737	0.0499441	0.00761769	0.0213015	0.237457	0.0185092	0.236332	0.0865063	0.0849548	0.0618671	0.0866201	0.13762	0.123031	0.143926	0.0371817	0.165081	0.0191497	0.0463774	0.00114877	0.080083	0.0693346	0.130964	0.00481238	0.130012	0.213282	0.218535	0.0599122	0.20149	0.130198	0.7369617	0.5834833	0.158329	0.407027	0.755457	1.3237	2.45684	6.31597	1.332675	0.0157901	0.0175352	0.00267454	0.00747887	0.0833702	0.0064985	0.0829752	0.030372	0.0298273	0.0217213	0.030412	0.048318	0.0431955	0.050532	0.0130543	0.0579594	0.00672339	0.0162829	0.000403327	0.0281168	0.0243431	0.0459811	0.00168961	0.0456468	0.0748824	0.0767269	0.0210349	0.0707424	0.0457121	1.081261	0.631519	0.368481	2.848225
2052	-525.183	-555.8946	30.7116	0.0283022	0.0109705	0.130178	0.0466154	0.275051	0.00891266	0.109433	0.0376443	0.0136906	0.14012	0.104021	0.0281896	0.125863	0.17222	0.0175138	0.226441	0.056957	0.00560547	0.0171432	0.124659	0.0122043	0.0529713	0.0340095	0.146779	0.128136	0.0187634	0.043552	0.0761965	0.13498	0.554588	0.3836885	0.253792	0.512345	0.811687	1.232	1.95181	3.94024	0.9915019	0.0121619	0.00471418	0.0559394	0.0200313	0.118194	0.00382991	0.0470251	0.0161763	0.00588306	0.0602118	0.0446994	0.0121135	0.0540853	0.0740054	0.00752596	0.097305	0.0244753	0.00240876	0.0073667	0.0535678	0.00524435	0.0227626	0.0146144	0.0630732	0.055062	0.00806294	0.0187149	0.0327428	0.058003	1.145817	0.722706	0.277294	2.327123
2088	-515.9735	-547.7277	31.75413	0.0267812	0.0150452	0.0620052	0.00312611	0.0438413	0.0222773	0.203782	0.0108725	0.00430946	0.0821064	0.0703609	0.0442475	0.085714	0.148472	0.0105246	0.078497	0.0202012	0.0332017	0.057748	0.101459	0.0101555	0.0210485	0.0254713	0.0346452	0.0478208	0.026747	0.00931912	0.0127104	0.0859559	0.3857222	0.2389441	0.105066	0.333246	0.70976	1.40893	3.00079	9.51783	1.629195	0.0191507	0.0107585	0.0443386	0.00223542	0.03135	0.0159301	0.14572	0.00777469	0.0030816	0.0587126	0.0503136	0.0316405	0.0612923	0.106169	0.00752594	0.0561315	0.0144454	0.0237418	0.0412943	0.0725514	0.00726195	0.0150513	0.018214	0.0247741	0.0341957	0.0191262	0.00666391	0.00908895	0.0614652	1.212868	0.807139	0.192861	1.398447
2124	-530.7874	-561.3298	30.54245	0.0298957	0.0531552	0.0806752	0.0422074	0.0545714	0.0225138	0.105469	0.117693	0.000613919	0.00797914	0.0976757	0.0316592	0.0493434	0.129059	0.0571704	0.0864601	0.0997927	0.0431898	0.0989121	0.0119153	0.0740988	0.0645166	0.0120637	0.0115811	0.0480315	0.0212166	0.0509022	0.27849	0.161826	0.6711999	0.5051173	0.120446	0.356205	0.724667	1.37994	2.80737	8.30247	1.530413	0.0153889	0.0273618	0.0415278	0.0217264	0.0280908	0.0115891	0.0542905	0.0605826	0.000316017	0.00410729	0.0502789	0.0162967	0.0253997	0.0664334	0.0294287	0.0445056	0.0513686	0.0222321	0.0509154	0.00613342	0.0381426	0.0332101	0.00620982	0.00596142	0.0247244	0.0109213	0.0262021	0.143354	0.0833006	1.103683	0.6644	0.3356	1.942678
